id,account,account_screenname,account_location,account_followers,account_following,account_age_days,account_description,is_retweet,original_author,tweeted_on,count_retweeted,count_favorited,hashtags,tweet_text
1298401611979448320,Normie B.,KilroyPerrywink,Zeeland Michigan,37,89,3454,Blerg~,0,KilroyPerrywink,2020-08-25 23:27:22,0,0,"republican,trump,maga,america","#republican
#trump
#maga
#america https://t.co/I0PDp7w2Qf"
1298401609517588482,Jennifer Marie,JennJennMarie,"Newport ,Rhode Island",15053,16168,4017,Newport RI the state that knows a guy who knows a guy CatholicProLife/2ANRA @realdonaldtrump theBest @potus sinceRegan here for #MAGA NOTYOURNUDE PHOTOS🇺🇸🇮🇱,1,@kelliekelly23,2020-08-25 23:27:21,569,0,maga," This is what BLM considers a peaceful protest...

How much more will average Americans take of this?

#maga

🔁Retweet
➡️…"
1298401605340061699,Lou Reynolds🇺🇸,loureynolds1940,Bama Emerald Coast,1910,1840,2477,"🇺🇸Army VNVet, civil service, USAEC/USNRC; UNO/FSU 🙏🙏🙏=Father, Son and Holy Spirit. MAGA, Roll Tide. My opinions only.",1,@Feisty_FL,2020-08-25 23:27:20,47,0,"MAGA,RNCConvention2020,RNC2020", Do you think Nick Sandmann is going to be wearing a #MAGA hat tonight? #RNCConvention2020 #RNC2020
1298401598008328192,Paul Namalomba,mdalhajr,"Cape Town, South Africa",30,53,819,"Savor human connections, embrace technology and promote free speech!
I don't believe in God(s) as they fly in the face of reasonable logic. It's that simple.",0,mdalhajr,2020-08-25 23:27:18,0,0,MAGA,"@RitaPanahi @GovEvers The democrats are actually supporting a neo-marxist organisation. They want to topple all that our secular, free societies are all about. #MAGA"
1298402858337894400,Rooby Blackburn,BlackburnRooby,Australia ,32,55,34,,1,@WILLDYE4U,2020-08-25 23:32:19,1,0,"Trump,Voting,LetUsSpeak"," @realDonaldTrump #Trump thinks
the act of
Americans #Voting
""should not be allowed!""

Why is he so AFRAID
to #LetUsSpeak?

A…"
1298402799798104064,Robert Flowers,LehighChemist,"Bethlehem, PA",1150,1478,2512,"Herbert J. and Ann L. Siegel Dean, College of Arts and Sciences, Lehigh University.  Weightlifter, cyclist, guitarist, proud dad and husband.  Opinions my own.",0,LehighChemist,2020-08-25 23:32:05,0,0,"deadkennedys,punkrock,vote",The Dead Kennedy’s music shouldn’t still be relevant. A sad state of affairs. #deadkennedys #punkrock #vote https://t.co/ToOtTv9GU3
1298402785080352768,Glenda,trumpwin20,"Nashville, TN",197,171,1422,🇺🇸Conservative ❤️Family 👶Pro Life ☮️ Peace 👩‍🎨Entrepreneur🥇#Trump2020🚶‍♀️WalkAway 🇺🇸 Patriot ⚠️ #GoFundTheWall 🇺🇸(Parler: TrumpWin20),1,@TheLeoTerrell,2020-08-25 23:32:01,12890,0,"vote,America", I got chills listening tonight. I’m ready to #vote right now! Tonight you heard the heart &amp; soul of #America during the…
1298402769552805890,@SuperSoulCookingOWNTV,SuperSoulCooki1,,33,20,562,Everything about #SuperSoulCooking 😉 on A #SuperSoulSunday 🥦🍒🌽🥑🍌🥕,1,@boi_oprah,2020-08-25 23:31:58,2,0,NancyPelosi, @Anne51474431 @SpeakerPelosi That's why they should not get Paid UNTIL they get there act together #NancyPelosi can call EVE…
1298402746081583105,William Ensley,wouldnotmind,San Diego,6269,282,4150,"The positive thinker sees the invisible, feels the intangible,and achieves the impossible. Yes, indeed #Oprah follows me & PA to CHEF CHANDA from #SweetiePies",1,@boi_oprah,2020-08-25 23:31:52,2,0,NancyPelosi, @Anne51474431 @SpeakerPelosi That's why they should not get Paid UNTIL they get there act together #NancyPelosi can call EVE…
1298402713647054851,Dennis Rivera,latino4america,United States,2558,2453,1492,Government & Politics   I'M THE RESISTANCE   THE BLUE WAVE IS COMING 2018 2020 #DEMCASTNJ,1,@jihayes1725,2020-08-25 23:31:44,1,0,, @Steven_WResists @InTheNoosphere @effingrandy1 @IslandgirlDev @GregGFoos @TSIPPER87 @civicgab @MImiGr33n3 @thiele_nora @Ni…
1298402696416956416,George Douglas,ranger19744,Myrtle Beach,129,824,2829,Retired Army Ranger CSM two beautiful daughters a gorgeous wife.,1,@TheLeoTerrell,2020-08-25 23:31:40,12890,0,"vote,America", I got chills listening tonight. I’m ready to #vote right now! Tonight you heard the heart &amp; soul of #America during the…
1298402652888403968,𝕸𝕒𝕤𝕥𝕖𝕣 𝕷𝕪𝕣𝕚𝕔,AlphaX420,United States,1359,53,550,Page Under Construction.,1,@AlphaX420,2020-08-25 23:31:30,1,0,"vote,RETWEEET", Please #vote the power rangers aren’t coming to save us! #RETWEEET https://t.co/iGCqmZ5bAd
1298402633913454594,NYCDiane,dianeri5,NYC,1295,2149,4597,"Parent, concerned Citizen, Nasty Woman. Dedicated to addressing climate change and gun violence. NYC passionista, dedicated Moms Demand Action activist. 🌊",1,@MHDavisNewYork,2020-08-25 23:31:25,2,0,"RNC2020,VOTEBLUE", I don’t have time to watch the #RNC2020 tonight because I’m too busy peeling the back off of my cool new #VOTEBLUE bump…
1298402628582256643,harry gedling,GedlingHarry,,4,40,1679,,1,@TheLeoTerrell,2020-08-25 23:31:24,12890,0,"vote,America", I got chills listening tonight. I’m ready to #vote right now! Tonight you heard the heart &amp; soul of #America during the…
1298402508826726401,Mr. Ernest,Ernestsworld,"Built in Brooklyn, NY   USA",182,909,2908,"That Lucky Old Sun, Keeps Rollin Round Heaven All Day- Ray Charles  #GlobalCitizen⭕️😷 No Lists",0,Ernestsworld,2020-08-25 23:30:55,0,0,"MakeAmericaGreatAgainAGAIN,RNCConvention,GopPlatform,America,American,DonaldTrump,ItisWhatitis,vote,msnbc,foxnews,cnn,reidout","#MakeAmericaGreatAgainAGAIN 
The #RNCConvention finally reveals 
it's #GopPlatform on improving 
#America's quality of life, focusing 
on the average #American family. 
Result- It's nonexistent. 
#DonaldTrump say's #ItisWhatitis, so 
#vote for him?! 
#msnbc #foxnews #cnn #reidout https://t.co/xnYWMIZBJZ"
1298402502895902725,Theresa Pressley,TheresaPressl17,,11,28,102,,1,@TheLeoTerrell,2020-08-25 23:30:54,12890,0,"vote,America", I got chills listening tonight. I’m ready to #vote right now! Tonight you heard the heart &amp; soul of #America during the…
1298402493869760512,Jill DeMaris,angeleyes55343,Twin Cities  MN,14,126,4166,,1,@MaryLTrump,2020-08-25 23:30:52,2647,0,VOTE," Fifty years later and this song is still relevant.

#VOTE because out future is on the ballot, American democracy is on the…"
1298402474651521024,david klein,davidkl50132668,,3,109,602,,1,@TheLeoTerrell,2020-08-25 23:30:47,12890,0,"vote,America", I got chills listening tonight. I’m ready to #vote right now! Tonight you heard the heart &amp; soul of #America during the…
1298402466833334272,yoyo,JamesHu94377347,,422,500,127,Follow me on parler,1,",TARGET,MCDONALDS,ANDICOULDGOON,WECANVOTEINPERSON!!WEARAMASK!!
SOCI…",2020-08-25 23:30:45,169,0,," VOTE IN PERSON!!
IF WE CAN GO TO WALMART, TARGET, MCDONALDS, AND I COULD GO ON, WE CAN VOTE IN PERSON!! WEAR A MASK!!
SOCI…"
1298402455781171200,Magic Nation,MagicNationCM,"Compton, CA",763,84,2363,Trying to Give Back to the Community MagicNation!,1,@rj_arvizu,2020-08-25 23:30:43,5,0,Vote, Lead The Change #Vote
1298402450274123776,Eric Wagner,EricJWags,,133,415,3307,"Focused on family, fun, finance, sports and politics",0,EricJWags,2020-08-25 23:30:41,0,0,Vote,"@suzycwagner And if voting by mail, PLEASE read the instructions carefully so your vote doesn't get thrown out!!  #Vote"
1298402425100013568,Gladys Mendez,Diosaqui007,New York City,4929,4879,3461,"Single & lover of art, music, movies and poetry. Follow me,  I'll follow you. Solo adoro a Dios.  Amo el arte, la musica, la poesia y la risa. Americanista de ♥",0,Diosaqui007,2020-08-25 23:30:35,0,1,vote,"This is a warning from someone who, like myself, has seen the warning signs of creeping socialism. Please read the message. Make America great again and #vote red. Vote Republican. https://t.co/5gsTmgxXf9"
1298402420750458886,James Tate 🐟🌊🐟🌊🐟🌊,JamesTate21,,4165,4689,87,LOATHE TRUMP #resist teacher fisherman farmer. Believe in #climatechange father want to leave a better future for my kids #BidenHarris2020. Trump is a con man.,0,JamesTate21,2020-08-25 23:30:34,0,0,vote,@1964chick Be funny one day when most Trumps are felons and can't #vote LOL!
1298402288910897152,jackie colleton,jackcolleton,,1264,710,3321,Also known as Jack. Musician. Published writer. Irish  child abuse survivor (Smyly Homes)  Outside the box. No Jack in the box.,1,@pcs_union,2020-08-25 23:30:03,7,0,, Read our blog by a DWP member who explains why it is crucial to vote 🗳 YES in the DWP consultative ballot over safe working…
1298402272263774208,Jody Jodes,jodes1603,Birmingham,58,199,2830,,0,jodes1603,2020-08-25 23:29:59,0,0,"midastouch,elliegoulding,spotify,vote","Vote to get @elliegoulding X Burns #midastouch on to @Spotify  

#elliegoulding #spotify #vote"
1298402268014813185,BEAVERHOUSEN,nealesmail,204,1091,1089,2013,Everybody's free to wear sunscreen...#Impeach45 #BlueWave2020 #Resist,1,@yokoboji,2020-08-25 23:29:58,179,0,," 🎉🌮Taco TUESDAY Party🌮🎉

Follow Back Resistance Party.

Follow all who:

LIKE ❤️
RETWEET 🔁
COMMENT 💬

Drop your favorite meme…"
1298402262927073280,Dave Randall,snow2112,"Seattle, WA",463,2193,4084,"Wake up America. 
And spelling mistakes are my own.",0,snow2112,2020-08-25 23:29:57,0,0,"winning,VOTE","@MalcolmNance @thedailybeast More #winning.  Go big or go home I always say.

Ok I never say that and this women is a nut case. 

But this is America.

#VOTE."
1298402238990290947,Ingrid E Baptista,Ingridebap,New York,3078,5000,3373,"Venezolana por nacimiento & American by choice.Fordham U/Psych maj.Political junkie,mom,pet & plant lover,eco-friendly,consumer conscious & business owner.",0,Ingridebap,2020-08-25 23:29:51,0,0,"RNCTurnoff,PlanYourVote,vote,VoteLikeYourLifeDependsOnIt",#RNCTurnoff #PlanYourVote #vote #VoteLikeYourLifeDependsOnIt cause it literally does! https://t.co/RDnwj8sLPm
1298402226784919552,Bill Marsee,BillMarsee,Kentucky,4,99,2343,,1,@TheLeoTerrell,2020-08-25 23:29:48,12890,0,"vote,America", I got chills listening tonight. I’m ready to #vote right now! Tonight you heard the heart &amp; soul of #America during the…
1298402193410797568,dealerace51,dealerace51,New York,103,324,4416,,1,@TheLeoTerrell,2020-08-25 23:29:40,12890,0,"vote,America", I got chills listening tonight. I’m ready to #vote right now! Tonight you heard the heart &amp; soul of #America during the…
1298402192177733632,Coach Bob Brown,CoachBrown_FC,"Ferrum, VA",393,323,853,RB Coach at Ferrum College #BlackHats Molding lives since 1959,1,@TheLeoTerrell,2020-08-25 23:29:40,12890,0,"vote,America", I got chills listening tonight. I’m ready to #vote right now! Tonight you heard the heart &amp; soul of #America during the…
1298402181960400902,Denise4all,Denise4all1,,43,92,153,,0,Denise4all1,2020-08-25 23:29:37,0,0,Vote,#Vote https://t.co/9Z0nPZeF3g
1298402180710506496,NTH DEGREE,Rayesunraye,Siberia,4836,5077,3055,"Writer, ✝️First-Save America #MAGA - Lest we forget, Never think freedom is free. ❤️We fight for it with every breath until the day we die.🇺🇸🇺🇸🇺🇸❗️❗️❗️",1,@TheLeoTerrell,2020-08-25 23:29:37,12890,0,"vote,America", I got chills listening tonight. I’m ready to #vote right now! Tonight you heard the heart &amp; soul of #America during the…
1298402174184108034,Iona Adeline,AdelineIona,,372,47,260,Im aChristian conservative. I love my family my church and my dogs. a And especially my precious Savior Jesus!,1,@TheLeoTerrell,2020-08-25 23:29:36,12890,0,"vote,America", I got chills listening tonight. I’m ready to #vote right now! Tonight you heard the heart &amp; soul of #America during the…
1298402128042643458,stdickerson,stdickerson,"Washington, DC",246,784,4308,HR Exec ~Political Junkie ~War Room Guru ~#GOTV ~Mother ~Sister ~Auntie ~Scorpio ~Opinionated ~Thoughts & words are my own  ~#LetsGo #TwinPower,0,stdickerson,2020-08-25 23:29:25,0,0,Vote,#Vote https://t.co/rfrxaU4jwT
1298402064314368000,I am,Ndege,Home,1662,1426,4201,"Author/Word farmer. I live, explore, and endure life. And vice versa. (It's ingewikkeld.)

#ParallelUniverses – Alt er Love!",1,@RobertPicardo,2020-08-25 23:29:09,21,0,"vote,VoteBlueToSaveAmerica,VoteEarly,VoteBidenHarris2020,VoteTrumpOut", #vote #VoteBlueToSaveAmerica #VoteEarly #VoteBidenHarris2020 #VoteTrumpOut https://t.co/g85Y9vDfnj
1298402048715763712,RACHEL WILGOREN,rwilgoren,"NY, NY",404,519,4189,"Smart, sassy communications professional/social media enthusiast/blogger, taking NYC by storm. Lover of music and all things pop culture-related.",0,rwilgoren,2020-08-25 23:29:06,0,0,"VOTE,saynotohate,biden2020","As if 2020's shittiness wasn't enough, apparently this is the situation around the corner from me right now in Scottsdale, AZ. This is the culture of hate that Trump has so actively aided and abetted. #VOTE #saynotohate #biden2020 https://t.co/66Z0rF87vj"
1298401996521852929,Tinafaye,Tinafayeee,,11798,12050,454,#resist #fucktrump #BidenHarris2020 #blacklivesmatter,1,@jbm32753,2020-08-25 23:28:53,12,0,"BumpUp,BidenHarris,FOLLOW,ResisterSisters"," #BumpUp #445
#BidenHarris
#FOLLOW

#ResisterSisters

@SenKamalaHarris🇺🇸
@investtoelectil
@Eathbound420❤️
@TCRG2012
@PetraMcCa…"
1298401980260519942,Josh,Josh03024449,"Texas, USA",37,201,947,"Proud American and Constitutionalist, also vulgar lol",1,@TheLeoTerrell,2020-08-25 23:28:49,12890,0,"vote,America", I got chills listening tonight. I’m ready to #vote right now! Tonight you heard the heart &amp; soul of #America during the…
1298401958659751938,🇺🇸Motor City Chick Text Trump to 88022🇺🇸,ruanurd,"Clinton Township, Michigan",717,1103,1935,Passionate TRUMP supporter. #2A #BuildTheWall #NoAmnesty #AmericaFirst Animal Lover🐶,1,@TheLeoTerrell,2020-08-25 23:28:44,12890,0,"vote,America", I got chills listening tonight. I’m ready to #vote right now! Tonight you heard the heart &amp; soul of #America during the…
1298401900312686593,Brad,buzzardb5, USA,370,648,1760,"Your not Buzzard proof you liberal leaf licker
Trump 2020 
Bro Sug",0,buzzardb5,2020-08-25 23:28:30,0,0,"MailInVoterFraud,vote,democrats,Latino,LatinosForTrump,VoteRedToSaveAmerica2020","#MailInVoterFraud no I’d so illegals can #vote for #democrats
Buying votes #Latino #LatinosForTrump 
#VoteRedToSaveAmerica2020 https://t.co/0hpMbNT24f https://t.co/j8O3gy8YKf"
